,Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bathroom,Car,Landsize,Lattitude,Longtitude,Propertycount,log_price
16731,Richmond,1,u,499000.0,16/09/2017,2.4,03121,1.0,2.0,0.0,-37.82309,144.99056,14949.0,5.69810054562339
16732,Richmond,1,u,485000.0,16/09/2017,2.4,03121,1.0,1.0,0.0,-37.82399,144.99181,14949.0,5.685741738602264
16733,Richmond,2,h,1200000.0,16/09/2017,2.4,03121,1.0,2.0,135.0,-37.82132,145.00973,14949.0,6.079181246047625
16734,Richmond,2,h,1276000.0,16/09/2017,2.4,03121,2.0,1.0,254.0,-37.8227,145.0019,14949.0,6.1058506743851435
16735,Ringwood,3,h,800000.0,16/09/2017,19.9,03134,1.0,3.0,691.0,-37.80236,145.23916,7785.0,5.903089986991944
16736,Ringwood,4,h,1335000.0,16/09/2017,19.9,03134,1.0,0.0,697.0,-37.81169,145.22244,7785.0,6.125481265700594
16737,Ringwood,4,h,935000.0,16/09/2017,19.9,03134,3.0,2.0,540.0,-37.82782,145.22506,7785.0,5.970811610872518
16738,Ringwood East,3,h,746000.0,16/09/2017,21.3,03135,1.0,1.0,400.0,-37.80954,145.25538,4407.0,5.872738827472669
16739,Ringwood North,4,h,1283000.0,16/09/2017,19.9,03134,2.0,2.0,1019.0,-37.8004,145.23257,3619.0,6.108226656374929
16740,Rosanna,3,h,1160000.0,16/09/2017,8.9,03084,1.0,2.0,555.0,-37.73089,145.06589,3540.0,6.064457989226918
16741,Rosanna,4,h,1365000.0,16/09/2017,8.9,03084,3.0,2.0,687.0,-37.73184,145.07061,3540.0,6.135132651376775
16742,Rosanna,3,h,1250000.0,16/09/2017,8.9,03084,2.0,2.0,555.0,-37.7432,145.06179,3540.0,6.096910013008056
16743,Rosanna,4,h,1775000.0,16/09/2017,8.9,03084,2.0,2.0,1240.0,-37.74085,145.07055,3540.0,6.249198357391113
16744,Rowville,4,h,955000.0,16/09/2017,23.5,03178,2.0,2.0,621.0,-37.93328,145.25559,11667.0,5.980003371583746
16745,Roxburgh Park,3,h,380000.0,16/09/2017,20.6,03064,1.0,1.0,372.0,-37.62388,144.93701,5833.0,5.57978359661681
16747,Sandringham,4,h,1665000.0,16/09/2017,15.2,03191,3.0,2.0,780.0,-37.9602,145.02026,4497.0,6.221414237842339
16748,Sandringham,4,h,1915000.0,16/09/2017,15.2,03191,2.0,2.0,563.0,-37.95893,145.0128,4497.0,6.282168778304642
16749,Sandringham,3,h,1610000.0,16/09/2017,15.2,03191,1.0,1.0,555.0,-37.95049,145.00724,4497.0,6.20682587603185
16750,Scoresby,4,h,950000.0,16/09/2017,22.2,03179,2.0,2.0,758.0,-37.88863,145.23435,2206.0,5.977723605288848
16751,Scoresby,4,h,962000.0,16/09/2017,22.2,03179,2.0,3.0,724.0,-37.88919,145.2165,2206.0,5.983175072037813
16752,South Melbourne,1,h,855000.0,16/09/2017,1.9,03205,1.0,0.0,67.0,-37.8343,144.95529,5943.0,5.931966114728173
16753,South Morang,3,h,490000.0,16/09/2017,20.5,03752,2.0,2.0,555.0,-37.62693,145.09323,7969.0,5.690196080028514
16754,South Morang,3,h,527000.0,16/09/2017,20.5,03752,2.0,2.0,555.0,-37.62986,145.0801,7969.0,5.721810615212546
16755,South Morang,4,h,631500.0,16/09/2017,20.5,03752,2.0,2.0,621.0,-37.64172,145.09822,7969.0,5.80037335489135
16756,South Morang,4,h,716500.0,16/09/2017,20.5,03752,2.0,2.0,621.0,-37.63634,145.09135,7969.0,5.855216194733363
16757,South Morang,3,h,541000.0,16/09/2017,20.5,03752,2.0,2.0,555.0,-37.63679,145.06791,7969.0,5.733197265106569
16758,South Yarra,2,u,570000.0,16/09/2017,2.7,03141,1.0,2.0,0.0,-37.84049,144.99019,14887.0,5.7558748556724915
16759,South Yarra,3,h,1305000.0,16/09/2017,2.7,03141,1.0,2.0,174.0,-37.84517,144.98727,14887.0,6.1156105116743
16760,South Yarra,2,u,787500.0,16/09/2017,2.7,03141,1.0,1.0,0.0,-37.83666,144.98179,14887.0,5.896250562461638
16761,South Yarra,2,u,651000.0,16/09/2017,2.7,03141,1.0,1.0,0.0,-37.83247,144.98753,14887.0,5.813580988568192
16763,Springvale,3,h,770000.0,16/09/2017,20.8,03171,1.0,4.0,585.0,-37.93975,145.16326,7412.0,5.886490725172482
16764,St Albans,3,h,711000.0,16/09/2017,14.0,03021,1.0,1.0,555.0,-37.75351,144.80408,14042.0,5.851869600729766
16765,St Helena,4,h,927000.0,16/09/2017,16.1,03088,2.0,2.0,621.0,-37.68659,145.13485,915.0,5.967079734144497
16766,St Kilda,1,u,461500.0,16/09/2017,5.0,03182,1.0,2.0,0.0,-37.86268,144.97397,13240.0,5.664171705361931
16767,St Kilda,1,u,408000.0,16/09/2017,5.0,03182,1.0,1.0,0.0,-37.86295,144.97471,13240.0,5.61066016308988
16768,St Kilda,2,u,760000.0,16/09/2017,5.0,03182,1.0,2.0,0.0,-37.86837,144.98545,13240.0,5.880813592280791
16769,St Kilda,3,h,1900000.0,16/09/2017,5.0,03182,1.0,2.0,555.0,-37.85834,144.98736,13240.0,6.278753600952829
16770,Strathmore,3,h,1720000.0,16/09/2017,8.2,03041,1.0,2.0,631.0,-37.73887,144.91103,3284.0,6.235528446907549
16771,Strathmore,3,h,1300000.0,16/09/2017,8.2,03041,2.0,2.0,555.0,-37.73732,144.91973,3284.0,6.113943352306837
16772,Strathmore,3,t,1050000.0,16/09/2017,8.2,03041,1.0,2.0,222.0,-37.7304409,144.9197785,3284.0,6.021189299069938
16773,Strathmore,2,h,1415000.0,16/09/2017,8.2,03041,1.0,1.0,254.0,-37.73769,144.90961,3284.0,6.150756439860309
16779,Sunshine,4,h,830000.0,16/09/2017,10.5,03020,1.0,3.0,502.0,-37.78209,144.84581,3755.0,5.919078092376074
16780,Sunshine,3,t,730000.0,16/09/2017,10.5,03020,1.0,2.0,222.0,-37.7906177,144.8353146,3755.0,5.863322860120456
16781,Sunshine North,4,h,665000.0,16/09/2017,10.5,03020,2.0,3.0,600.0,-37.76482,144.83375,4217.0,5.8228216453031045
16782,Sunshine North,3,h,610000.0,16/09/2017,10.5,03020,1.0,1.0,581.0,-37.7674,144.82421,4217.0,5.785329835010767
16783,Sunshine North,3,h,560000.0,16/09/2017,10.5,03020,1.0,1.0,555.0,-37.76748,144.83128,4217.0,5.748188027006201
16784,Sunshine North,4,h,630000.0,16/09/2017,10.5,03020,1.0,2.0,621.0,-37.76836,144.83235,4217.0,5.799340549453582
16785,Sunshine West,5,h,720000.0,16/09/2017,10.5,03020,2.0,2.0,681.0,-37.79324,144.79389,6763.0,5.857332496431268
16786,Surrey Hills,3,u,1290000.0,16/09/2017,10.2,03127,2.0,1.0,270.0,-37.83404,145.0893,5457.0,6.110589710299249
16787,Surrey Hills,4,h,1810000.0,16/09/2017,10.2,03127,3.0,2.0,349.0,-37.82832,145.09242,5457.0,6.2576785748691846
16788,Surrey Hills,2,u,724000.0,16/09/2017,10.2,03127,1.0,1.0,0.0,-37.83691,145.11075,5457.0,5.859738566197147
16789,Surrey Hills,5,h,2230000.0,16/09/2017,10.2,03127,2.0,2.0,754.0,-37.82807,145.10796,5457.0,6.348304863048161
16791,Taylors Hill,3,h,635000.0,16/09/2017,18.0,03037,1.0,2.0,555.0,43.1233244,-71.263663,4242.0,5.802773725291976
16792,Templestowe,5,h,1930000.0,16/09/2017,15.5,03106,3.0,2.0,807.0,-37.75245,145.15283,6202.0,6.285557309007774
16793,Templestowe Lower,4,h,1260000.0,16/09/2017,12.4,03107,2.0,2.0,621.0,-37.75923,145.11546,5420.0,6.1003705451175625
16794,Thomastown,3,h,600500.0,16/09/2017,15.3,03074,1.0,1.0,552.0,-37.68366,145.02783,7955.0,5.778513011738925
16795,Thomastown,3,h,640000.0,16/09/2017,15.3,03074,1.0,2.0,680.0,-37.6806,145.02402,7955.0,5.8061799739838875
16796,Thomastown,3,h,750000.0,16/09/2017,15.3,03074,2.0,2.0,536.0,-37.67666,144.99161,7955.0,5.8750612633917
16797,Thornbury,2,h,760000.0,16/09/2017,7.0,03071,1.0,1.0,254.0,-37.75404,144.99784,8870.0,5.880813592280791
16798,Thornbury,4,h,1605000.0,16/09/2017,7.0,03071,2.0,2.0,348.0,-37.75582,144.98951,8870.0,6.205475036740891
16799,Thornbury,3,h,1300000.0,16/09/2017,7.0,03071,1.0,2.0,531.0,-37.75832,144.99017,8870.0,6.113943352306837
16800,Toorak,3,u,932000.0,16/09/2017,4.1,03142,1.0,1.0,213.0,-37.84978,145.02807,7217.0,5.969415912353981
16801,Toorak,2,u,860000.0,16/09/2017,4.1,03142,1.0,1.0,0.0,-37.84978,145.02807,7217.0,5.9344984512435675
16802,Toorak,3,h,2076000.0,16/09/2017,4.1,03142,1.0,2.0,302.0,-37.84213,145.02527,7217.0,6.31722734917642
16803,Tullamarine,3,h,705000.0,16/09/2017,12.9,03043,2.0,4.0,555.0,-37.69673,144.87757,3296.0,5.848189116991398
16804,Vermont,5,h,1150000.0,16/09/2017,17.2,03133,2.0,2.0,599.0,-37.84158,145.19762,4181.0,6.060697840353612
16805,Viewbank,3,h,1009000.0,16/09/2017,8.9,03084,2.0,2.0,663.0,-37.7417,145.0958,2698.0,6.003891166236911
16808,Wantirna,3,h,1070000.0,16/09/2017,14.7,03152,2.0,2.0,673.0,-37.86345,145.22871,5424.0,6.02938377768521
16810,Wantirna South,4,h,1060000.0,16/09/2017,14.7,03152,2.0,3.0,729.0,-37.85728,145.24839,7082.0,6.02530586526477
16811,Watsonia,5,h,1100000.0,16/09/2017,14.5,03087,2.0,2.0,681.0,-37.71289,145.07555,2329.0,6.041392685158225
16812,Watsonia,2,h,599500.0,16/09/2017,14.5,03087,1.0,1.0,254.0,-37.71289,145.08735,2329.0,5.777789187434868
16814,Watsonia,3,h,792000.0,16/09/2017,14.5,03087,1.0,2.0,571.0,-37.71502,145.08844,2329.0,5.898725181589493
16815,Watsonia,3,h,920000.0,16/09/2017,14.5,03087,1.0,1.0,555.0,-37.70934,145.08316,2329.0,5.963787827345556
16816,Watsonia North,4,h,920000.0,16/09/2017,14.5,03087,2.0,2.0,966.0,-37.7023,145.08357,1442.0,5.963787827345556
16817,Werribee,3,h,615000.0,16/09/2017,14.7,03030,1.0,1.0,555.0,-37.8933,144.6592,16166.0,5.788875115775417
16818,Werribee,3,h,551000.0,16/09/2017,14.7,03030,2.0,3.0,555.0,-37.91228,144.65653,16166.0,5.741151598851785
16819,Werribee,3,h,470000.0,16/09/2017,14.7,03030,1.0,2.0,640.0,-37.88537,144.65337,16166.0,5.672097857935717
16820,Werribee,3,h,515000.0,16/09/2017,14.7,03030,2.0,1.0,251.0,-37.90918,144.68325,16166.0,5.711807229041191
16821,Werribee,4,h,603500.0,16/09/2017,14.7,03030,2.0,4.0,650.0,-37.90336,144.67918,16166.0,5.780677274433368
16822,West Footscray,3,h,870000.0,16/09/2017,6.4,03012,1.0,2.0,417.0,-37.79644,144.86388,5058.0,5.939519252618618
16823,West Footscray,4,h,850000.0,16/09/2017,6.4,03012,2.0,1.0,621.0,-37.79068,144.86999,5058.0,5.929418925714293
16824,West Footscray,2,h,730000.0,16/09/2017,6.4,03012,1.0,2.0,254.0,-37.8097731,144.8663539,5058.0,5.863322860120456
16825,West Footscray,4,h,1060000.0,16/09/2017,6.4,03012,3.0,2.0,512.0,-37.79487,144.86353,5058.0,6.02530586526477
16826,West Melbourne,3,t,1500000.0,16/09/2017,3.1,03003,2.0,1.0,862.0,-37.80947,144.94473,2230.0,6.176091259055681
16827,West Melbourne,3,t,1251000.0,16/09/2017,3.1,03003,3.0,1.0,222.0,-37.80978,144.94476,2230.0,6.09725730969342
16828,Westmeadows,4,h,702000.0,16/09/2017,16.5,03049,2.0,2.0,621.0,-37.67972,144.87564,2474.0,5.846337112129805
16829,Wheelers Hill,3,h,950000.0,16/09/2017,16.7,03150,2.0,2.0,651.0,-37.91057,145.1719,7392.0,5.977723605288848
16830,Wheelers Hill,4,h,1211000.0,16/09/2017,16.7,03150,3.0,4.0,653.0,-37.90667,145.17368,7392.0,6.083144143143052
16831,Williams Landing,3,h,555000.0,16/09/2017,17.6,03027,2.0,2.0,265.0,-37.85504,144.73516,1999.0,5.744292983122676
16832,Williamstown North,3,h,1190000.0,16/09/2017,6.8,03016,2.0,2.0,297.0,-37.85537,144.87578,802.0,6.075546961392531
16833,Windsor,3,h,1425000.0,16/09/2017,4.6,03181,1.0,1.0,188.0,-37.85277,144.98485,4380.0,6.153814864344529
16834,Windsor,3,h,1970000.0,16/09/2017,4.6,03181,2.0,0.0,362.0,-37.85327,144.99947,4380.0,6.294466226161593
16835,Windsor,2,h,1300000.0,16/09/2017,4.6,03181,1.0,1.0,258.0,-37.85591,144.99356,4380.0,6.113943352306837
16836,Windsor,3,h,2056000.0,16/09/2017,4.6,03181,1.0,2.0,555.0,-37.85536,144.98924,4380.0,6.313023110323238
16837,Wyndham Vale,3,h,547500.0,16/09/2017,27.2,03024,1.0,2.0,555.0,-37.8570252,145.1383147,5262.0,5.738384123512156
16838,Yarraville,2,h,921000.0,16/09/2017,6.3,03013,1.0,2.0,161.0,-37.81899,144.89507,6543.0,5.964259630196849
16839,Yarraville,3,h,1190000.0,16/09/2017,6.3,03013,1.0,2.0,515.0,-37.82067,144.87725,6543.0,6.075546961392531
16840,Yarraville,2,t,772000.0,16/09/2017,6.3,03013,1.0,2.0,126.0,-37.8140019,144.8639863,6543.0,5.887617300335736
16841,Abbotsford,3,h,1000000.0,19/08/2017,3.0,03067,1.0,2.0,196.0,-37.80094,144.99569,4019.0,6.0
16842,Abbotsford,3,u,1001000.0,19/08/2017,3.0,03067,2.0,1.0,213.0,-37.80468,144.99834,4019.0,6.000434077479318
16843,Airport West,3,t,730000.0,19/08/2017,10.4,03042,2.0,2.0,222.0,-37.72312,144.88245,3464.0,5.863322860120456
16844,Airport West,2,u,590000.0,19/08/2017,10.4,03042,1.0,1.0,0.0,-37.7169,144.88731,3464.0,5.770852011642144
16845,Albanvale,3,h,506000.0,19/08/2017,14.0,03021,1.0,2.0,544.0,-37.74965,144.77009,1899.0,5.704150516839799
16846,Albanvale,3,h,502000.0,19/08/2017,14.0,03021,1.0,2.0,555.0,-37.74485,144.77612,1899.0,5.70070371714502
16847,Albert Park,4,h,2550000.0,19/08/2017,3.0,03206,2.0,2.0,152.0,-37.84663,144.95681,3280.0,6.4065401804339555
16848,Alphington,1,h,341000.0,19/08/2017,5.7,03078,1.0,1.0,164.0,-37.77956,145.02152,2211.0,5.532754378992498
16849,Altona,3,h,901000.0,19/08/2017,11.0,03018,2.0,1.0,555.0,-37.86268,144.82339,5301.0,5.954724790979063
16850,Altona,3,u,740000.0,19/08/2017,11.0,03018,1.0,2.0,213.0,-33.9422398,151.2484482,5301.0,5.869231719730976
16851,Altona North,5,h,1201000.0,19/08/2017,9.4,03025,3.0,4.0,681.0,-37.83095,144.85203,5132.0,6.079543007402906
16852,Altona North,3,h,720000.0,19/08/2017,9.4,03025,2.0,2.0,555.0,-37.83685,144.8533,5132.0,5.857332496431268
16853,Altona North,3,h,880000.0,19/08/2017,9.4,03025,1.0,2.0,563.0,-37.83879,144.84787,5132.0,5.944482672150168
16854,Ardeer,3,h,730000.0,19/08/2017,12.8,03022,2.0,2.0,739.0,-37.77245,144.8001,1281.0,5.863322860120456
16855,Armadale,1,u,440000.0,19/08/2017,6.3,03143,1.0,1.0,0.0,-37.85926,145.0187,4836.0,5.643452676486188
16856,Armadale,2,u,750000.0,19/08/2017,6.3,03143,1.0,1.0,0.0,-37.86318,145.02252,4836.0,5.8750612633917
16857,Armadale,2,h,1460000.0,19/08/2017,6.3,03143,1.0,1.0,181.0,-37.8542,145.01506,4836.0,6.164352855784437
16858,Armadale,2,h,1726000.0,19/08/2017,6.3,03143,2.0,2.0,269.0,-37.85425,145.01545,4836.0,6.237040791379191
16859,Ascot Vale,4,h,2300000.0,19/08/2017,4.3,03032,2.0,2.0,621.0,-37.77639,144.92106,6567.0,6.361727836017593
16860,Ascot Vale,2,t,692500.0,19/08/2017,4.3,03032,1.0,2.0,126.0,-37.7810381,144.9104232,6567.0,5.840419777736487
16861,Ashburton,3,t,1200000.0,19/08/2017,10.2,03147,2.0,2.0,222.0,-37.86939,145.08035,3052.0,6.079181246047625
16862,Ashburton,4,h,1920000.0,19/08/2017,10.2,03147,3.0,2.0,391.0,-37.86664,145.08597,3052.0,6.283301228703549
16863,Ashwood,3,h,1575000.0,19/08/2017,10.2,03147,1.0,2.0,787.0,-37.86394,145.09702,2894.0,6.19728055812562
16864,Ashwood,3,t,940000.0,19/08/2017,10.2,03147,1.0,2.0,222.0,-37.86891019999999,145.1010109,2894.0,5.973127853599698
16865,Aspendale,4,h,1362000.0,19/08/2017,21.5,03195,2.0,3.0,549.0,-38.01695,145.09934,2824.0,6.134177107576766
16866,Avondale Heights,3,h,950000.0,19/08/2017,9.5,03034,1.0,2.0,555.0,43.0563351,-71.3111773,4502.0,5.977723605288848
16867,Balwyn,4,h,2115000.0,19/08/2017,7.9,03103,2.0,2.0,766.0,-37.80455,145.06478,5682.0,6.325310371711061
16868,Balwyn,1,u,500000.0,19/08/2017,7.9,03103,1.0,1.0,0.0,-37.81172,145.08884,5682.0,5.698970004336019
16869,Balwyn,5,h,2562000.0,19/08/2017,7.9,03103,3.0,2.0,671.0,-37.81016,145.07341,5682.0,6.408579125408668
16870,Balwyn,3,h,2200000.0,19/08/2017,7.9,03103,1.0,1.0,555.0,-37.81493,145.08295,5682.0,6.342422680822207
16872,Balwyn North,3,h,1900000.0,19/08/2017,9.7,03104,1.0,1.0,912.0,-37.79351,145.07655,7809.0,6.278753600952829
16873,Balwyn North,4,h,2000000.0,19/08/2017,9.7,03104,3.0,4.0,958.0,-37.78662,145.07683,7809.0,6.301029995663981
16874,Balwyn North,4,h,2400000.0,19/08/2017,9.7,03104,2.0,2.0,746.0,-37.79483,145.07296,7809.0,6.380211241711606
16875,Balwyn North,4,h,2270000.0,19/08/2017,9.7,03104,2.0,2.0,654.0,-37.78458,145.07912,7809.0,6.3560258571931225
16877,Balwyn North,3,h,2321000.0,19/08/2017,9.7,03104,1.0,2.0,923.0,-37.80081,145.09319,7809.0,6.3656751404559175
16878,Balwyn North,3,h,1890000.0,19/08/2017,9.7,03104,2.0,1.0,632.0,-37.79094,145.07899,7809.0,6.276461804173244
16879,Bayswater,2,h,425000.0,19/08/2017,23.2,03153,1.0,1.0,254.0,-37.84543,145.25804,5030.0,5.628388930050312
16880,Beaumaris,4,h,1740000.0,19/08/2017,17.3,03193,2.0,2.0,621.0,-37.98202,145.03742,5366.0,6.2405492482825995
16881,Bellfield,2,h,600000.0,19/08/2017,8.8,03081,1.0,1.0,254.0,-37.75084,145.03335,790.0,5.778151250383644
16882,Bentleigh,4,h,1895000.0,19/08/2017,11.4,03204,2.0,2.0,557.0,-37.91741,145.02873,6795.0,6.277609214304091
16883,Bentleigh,2,h,1110000.0,19/08/2017,11.4,03204,1.0,2.0,254.0,-37.91504,145.0342,6795.0,6.045322978786658
16884,Bentleigh,2,t,870000.0,19/08/2017,11.4,03204,2.0,1.0,126.0,-37.92534,145.0344,6795.0,5.939519252618618
16885,Bentleigh East,4,t,1225000.0,19/08/2017,13.8,03165,3.0,2.0,303.0,-37.93194,145.06062,10969.0,6.088136088700551
16886,Bentleigh East,4,h,1250000.0,19/08/2017,13.8,03165,2.0,2.0,621.0,41.4817229,-72.9627378,10969.0,6.096910013008056
16887,Bentleigh East,4,h,1115000.0,19/08/2017,13.8,03165,1.0,2.0,579.0,-37.91524,145.07686,10969.0,6.047274867384179
16889,Bentleigh East,4,t,1230000.0,19/08/2017,13.8,03165,3.0,2.0,303.0,-37.9196,145.077,10969.0,6.089905111439398
16890,Bentleigh East,3,h,1165000.0,19/08/2017,13.8,03165,1.0,2.0,555.0,-39.5028305,176.9090632,10969.0,6.066325925362038
16891,Bentleigh East,3,h,1430000.0,19/08/2017,13.8,03165,2.0,3.0,555.0,-37.9292,145.05504,10969.0,6.155336037465061
16892,Bentleigh East,3,t,1077000.0,19/08/2017,13.8,03165,1.0,2.0,222.0,-37.9083491,145.053719,10969.0,6.0322157032979815
16893,Bentleigh East,3,t,1280000.0,19/08/2017,13.8,03165,2.0,2.0,335.0,-37.91783,145.0816,10969.0,6.107209969647869
16894,Bentleigh East,2,u,690000.0,19/08/2017,13.8,03165,2.0,1.0,212.0,-37.91786,145.08243,10969.0,5.838849090737256
16895,Bentleigh East,3,h,980000.0,19/08/2017,13.8,03165,1.0,2.0,555.0,-37.93721,145.06998,10969.0,5.991226075692495
16896,Bentleigh East,4,h,1595000.0,19/08/2017,13.8,03165,1.0,2.0,581.0,-37.91291,145.05996,10969.0,6.2027606873932
16899,Black Rock,2,u,799000.0,19/08/2017,17.3,03193,1.0,1.0,0.0,-37.97654,145.01704,2866.0,5.902546779313991
16900,Blackburn,3,t,881000.0,19/08/2017,13.4,03130,1.0,1.0,300.0,-37.81156,145.14057,5713.0,5.944975908412048
16901,Blackburn North,4,h,1300000.0,19/08/2017,13.4,03130,2.0,2.0,543.0,-37.80651,145.16457,2867.0,6.113943352306837
16902,Blackburn South,3,h,1000000.0,19/08/2017,13.4,03130,1.0,3.0,555.0,-37.84499,145.15484,4387.0,6.0
16903,Briar Hill,4,h,880000.0,19/08/2017,16.1,03088,2.0,1.0,621.0,-37.70145,145.12075,1390.0,5.944482672150168
16904,Briar Hill,2,t,625000.0,19/08/2017,16.1,03088,2.0,1.0,189.0,-37.70835,145.11795,1390.0,5.795880017344075
16905,Brighton,3,u,1500000.0,19/08/2017,10.5,03186,1.0,2.0,213.0,-37.90596,145.00472,10579.0,6.176091259055681
16906,Brighton,4,t,2020000.0,19/08/2017,10.5,03186,3.0,2.0,303.0,-37.91674,144.99692,10579.0,6.305351369446623
16908,Brighton,4,h,1850000.0,19/08/2017,10.5,03186,3.0,3.0,421.0,-37.90542,145.00604,10579.0,6.267171728403014
16909,Brighton,3,h,2020000.0,19/08/2017,10.5,03186,2.0,2.0,555.0,-37.90217,144.99337,10579.0,6.305351369446623
16910,Brighton,4,h,2770000.0,19/08/2017,10.5,03186,3.0,2.0,560.0,-37.92314,144.99777,10579.0,6.442479769064448
16911,Brighton,3,t,1200000.0,19/08/2017,10.5,03186,1.0,2.0,222.0,-37.90345,144.99313,10579.0,6.079181246047625
16912,Brighton,4,h,1740000.0,19/08/2017,10.5,03186,1.0,2.0,621.0,-37.93091,144.99266,10579.0,6.2405492482825995
16913,Brighton,2,u,1250000.0,19/08/2017,10.5,03186,1.0,2.0,0.0,-37.90732420000001,145.0037361,10579.0,6.096910013008056
16914,Brighton East,4,h,1300000.0,19/08/2017,10.3,03187,3.0,2.0,221.0,-37.90381,145.01822,6938.0,6.113943352306837
16916,Broadmeadows,2,t,431000.0,19/08/2017,14.0,03047,1.0,1.0,126.0,-37.68402,144.93398,4294.0,5.6344772701607315
16917,Broadmeadows,3,h,582000.0,19/08/2017,14.0,03047,1.0,1.0,555.0,-37.68318,144.92848,4294.0,5.764922984649888
16918,Broadmeadows,3,h,1335000.0,19/08/2017,14.0,03047,1.0,1.0,697.0,-37.6882,144.92541,4294.0,6.125481265700594
16919,Broadmeadows,2,h,625000.0,19/08/2017,14.0,03047,1.0,2.0,254.0,-37.6924,144.91733,4294.0,5.795880017344075
16920,Broadmeadows,3,h,568000.0,19/08/2017,14.0,03047,1.0,2.0,555.0,-32.332294,115.7481043,4294.0,5.754348335711019
16921,Brunswick,4,h,1315000.0,19/08/2017,5.2,03056,2.0,2.0,621.0,-37.76133,144.96439,11918.0,6.118925752825777
16922,Brunswick,2,u,505000.0,19/08/2017,5.2,03056,1.0,1.0,0.0,-37.75788,144.95935,11918.0,5.703291378118661
16923,Brunswick,2,t,695000.0,19/08/2017,5.2,03056,2.0,1.0,126.0,-37.75848,144.97529,11918.0,5.841984804590114
16924,Brunswick,3,h,905000.0,19/08/2017,5.2,03056,1.0,1.0,277.0,-37.7592,144.97321,11918.0,5.956648579205203
16925,Brunswick East,1,u,320000.0,19/08/2017,4.0,03057,1.0,1.0,682.0,-37.7734,144.97686,5533.0,5.505149978319906
16926,Brunswick East,1,u,360000.0,19/08/2017,4.0,03057,1.0,0.0,0.0,-37.76389,144.97286,5533.0,5.556302500767287
16927,Brunswick East,2,h,910000.0,19/08/2017,4.0,03057,1.0,0.0,254.0,-37.76453,144.97369,5533.0,5.959041392321094
16928,Brunswick West,5,h,1450000.0,19/08/2017,5.2,03055,3.0,1.0,681.0,-37.75692,144.94382,7082.0,6.161368002234975
16929,Brunswick West,2,t,580000.0,19/08/2017,5.2,03055,1.0,1.0,126.0,-37.76595,144.94381,7082.0,5.763427993562937
16930,Brunswick West,2,u,461500.0,19/08/2017,5.2,03055,1.0,1.0,0.0,-37.75718,144.94024,7082.0,5.664171705361931
16931,Brunswick West,2,t,650000.0,19/08/2017,5.2,03055,1.0,1.0,126.0,-37.77266,144.94656,7082.0,5.812913356642856
16932,Bulleen,3,h,1230000.0,19/08/2017,10.8,03105,1.0,1.0,757.0,-37.78094,145.10131,4480.0,6.089905111439398
16933,Bulleen,4,h,1240000.0,19/08/2017,10.8,03105,2.0,2.0,602.0,-37.76012,145.0854,4480.0,6.093421685162235
16934,Bundoora,4,h,1020000.0,19/08/2017,12.1,03083,2.0,2.0,621.0,-37.68441,145.05227,10175.0,6.008600171761918
16935,Bundoora,3,h,1234000.0,19/08/2017,12.1,03083,1.0,2.0,896.0,-37.70042,145.0614,10175.0,6.091315159697223
16936,Burwood,3,h,1588000.0,19/08/2017,10.4,03125,2.0,2.0,708.0,-37.84625,145.10116,5678.0,6.200850498091078
16937,Burwood East,3,h,1000000.0,19/08/2017,14.7,03151,2.0,2.0,788.0,-37.85985,145.15656,4048.0,6.0
16938,Camberwell,3,h,1901000.0,19/08/2017,7.7,03124,2.0,2.0,555.0,-37.823,145.05999,8920.0,6.278982116865443
16939,Camberwell,4,h,2600000.0,19/08/2017,7.7,03124,3.0,2.0,621.0,-37.84373,145.09277,8920.0,6.414973347970818
16940,Camberwell,3,u,905000.0,19/08/2017,7.7,03124,2.0,2.0,213.0,-37.84756,145.06751,8920.0,5.956648579205203
16941,Campbellfield,4,h,650000.0,19/08/2017,16.6,03061,2.0,4.0,688.0,-37.6714,144.95458,1889.0,5.812913356642856
16942,Canterbury,5,h,2550000.0,19/08/2017,8.4,03126,2.0,4.0,692.0,-37.83254,145.07907,3265.0,6.4065401804339555
16943,Canterbury,3,h,1750000.0,19/08/2017,8.4,03126,2.0,2.0,555.0,-37.83004,145.07472,3265.0,6.243038048686294
16944,Carlton,2,h,956000.0,19/08/2017,1.6,03053,1.0,2.0,254.0,42.8680259,-71.37569119999999,6786.0,5.9804578922761005
16945,Carlton North,2,h,1540000.0,19/08/2017,3.5,03054,1.0,2.0,158.0,-37.79212,144.97409,3106.0,6.187520720836463
16946,Carnegie,3,u,1077000.0,19/08/2017,10.1,03163,2.0,2.0,213.0,-37.89344,145.06265,7822.0,6.0322157032979815
16947,Carnegie,2,u,732500.0,19/08/2017,10.1,03163,1.0,2.0,0.0,-37.89068,145.0574,7822.0,5.8648076290261475
16948,Caroline Springs,3,h,700000.0,19/08/2017,14.8,03023,2.0,3.0,660.0,-37.73881,144.73543,7719.0,5.845098040014257
16949,Carrum,3,u,682500.0,19/08/2017,31.2,03197,2.0,2.0,213.0,-38.07888,145.12842,1989.0,5.834102655712794
16950,Caulfield North,2,h,1160000.0,19/08/2017,7.8,03161,1.0,1.0,254.0,-37.87655,145.03568,6923.0,6.064457989226918
16951,Caulfield South,3,h,1390000.0,19/08/2017,8.7,03162,2.0,1.0,555.0,-37.89618,145.02695,5051.0,6.143014800254095
